rannum,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,attendance,arena_temp,avgnoisedb,time_remaining,shot_made_flag,action_type_cat,comb_type_cat,shot_type_cat,shot_zone_cat,shot_zone_bas_cat,shot_zone_range_cat,opponent_cat,0,1,_INTO_
4121,Jump Shot,Jump Shot,51,20200676,33.9163,-8,128,-118.2778,5,1,0,2002-03,50,12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,02/01/2003,LAL vs. UTA,UTA,4100,15798,73,95.38,350,,26,4,1,2,3,3,2,0.50276834,0.49723166,0
4122,Jump Shot,Jump Shot,384,20200676,33.9093,-113,135,-118.3828,7,4,0,2002-03,37,17,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/01/2003,LAL vs. UTA,UTA,4119,15798,73,95.38,457,,26,4,1,3,5,1,2,0.5431890932,0.4568109068,0
4145,Running Layup Shot,Layup,64,20200691,34.0213,24,23,-118.2458,4,1,0,2002-03,57,3,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/04/2003,LAL @ IND,IND,4130,14943,69,92.16,297,,42,5,1,2,6,5,12,0.3269378849,0.6730621151,1
4146,Jump Shot,Jump Shot,83,20200691,33.8803,138,164,-118.1318,2,1,0,2002-03,25,21,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/04/2003,LAL @ IND,IND,4131,14943,69,92.16,145,,26,4,1,5,5,1,12,0.5307586035,0.4692413965,0
4147,Fadeaway Jump Shot,Jump Shot,85,20200691,34.0453,-108,-1,-118.3778,1,1,0,2002-03,54,10,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,02/04/2003,LAL @ IND,IND,4132,14943,69,92.16,114,,17,4,1,4,5,3,12,0.4161001142,0.5838998858,1
4148,Reverse Layup Shot,Layup,104,20200691,34.0293,20,15,-118.2498,0,1,0,2002-03,34,2,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/04/2003,LAL @ IND,IND,4134,14943,69,92.16,34,,34,5,1,2,6,5,12,0.2806699157,0.7193300843,1
4149,Follow Up Dunk Shot,Dunk,190,20200691,34.0443,26,0,-118.2438,4,2,0,2002-03,6,2,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/04/2003,LAL @ IND,IND,4137,14943,69,92.16,246,,21,2,1,2,6,5,12,0.2806699157,0.7193300843,1
4150,Jump Shot,Jump Shot,214,20200691,33.8883,62,156,-118.2078,1,2,0,2002-03,27,16,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/04/2003,LAL @ IND,IND,4138,14943,69,92.16,87,,26,4,1,5,5,1,12,0.663528612,0.336471388,0
4151,Jump Shot,Jump Shot,334,20200691,33.9763,107,68,-118.1628,2,3,0,2002-03,58,12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,02/04/2003,LAL @ IND,IND,4143,14943,69,92.16,178,,26,4,1,6,5,3,12,0.4236014374,0.5763985626,1
4152,Layup Shot,Layup,360,20200691,34.0323,13,12,-118.2568,1,3,0,2002-03,6,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/04/2003,LAL @ IND,IND,4145,14943,69,92.16,66,,27,5,1,2,6,5,12,0.2559904534,0.7440095466,1
4153,Jump Shot,Jump Shot,412,20200691,33.9263,57,118,-118.2128,7,4,0,2002-03,46,13,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,02/04/2003,LAL @ IND,IND,4148,14943,69,92.16,466,,26,4,1,2,3,3,12,0.4987922996,0.5012077004,1
4175,Jump Shot,Jump Shot,224,20200705,33.8663,-186,178,-118.4558,0,2,0,2002-03,0,25,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/06/2003,LAL @ NYK,NYK,4163,16982,70,97.58,1,,26,4,2,3,1,2,23,0.5766097851,0.4233902149,0
4176,Jump Shot,Jump Shot,243,20200705,33.9783,-200,66,-118.4698,10,3,0,2002-03,0,21,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/06/2003,LAL @ NYK,NYK,4166,16982,70,97.58,600,,26,4,1,4,5,1,23,0.4138034892,0.5861965108,1
4177,Driving Layup Shot,Layup,262,20200705,34.0443,0,0,-118.2698,8,3,0,2002-03,6,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/06/2003,LAL @ NYK,NYK,4169,16982,70,97.58,486,,12,5,1,2,6,5,23,0.1829550958,0.8170449042,1
4178,Jump Shot,Jump Shot,272,20200705,33.9063,205,138,-118.0648,6,3,0,2002-03,38,24,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/06/2003,LAL @ NYK,NYK,4170,16982,70,97.58,398,,26,4,2,5,1,2,23,0.5304207051,0.4695792949,0
4179,Layup Shot,Layup,308,20200705,34.0443,0,0,-118.2698,3,3,0,2002-03,26,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/06/2003,LAL @ NYK,NYK,4174,16982,70,97.58,206,,27,5,1,2,6,5,23,0.1829550958,0.8170449042,1
4180,Jump Shot,Jump Shot,403,20200705,33.8913,-51,153,-118.3208,3,4,0,2002-03,12,16,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/06/2003,LAL @ NYK,NYK,4180,16982,70,97.58,192,,26,4,1,3,5,1,23,0.5432236251,0.4567763749,0
4200,Slam Dunk Shot,Dunk,344,20200719,34.0443,0,0,-118.2698,1,3,0,2002-03,24,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/11/2003,LAL vs. DEN,DEN,4199,13993,73,95.2,84,,47,2,1,2,6,5,7,0.2902743246,0.7097256754,1
4223,Jump Shot,Jump Shot,2,20200727,34.0393,-171,5,-118.4408,11,1,0,2002-03,42,17,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/12/2003,LAL @ DEN,DEN,4201,16075,65,95.35,702,,26,4,1,4,5,1,7,0.5305733456,0.4694266544,0
4224,Jump Shot,Jump Shot,11,20200727,33.7943,-8,250,-118.2778,10,1,0,2002-03,40,25,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/12/2003,LAL @ DEN,DEN,4203,16075,65,95.35,640,,26,4,2,2,1,2,7,0.6237880635,0.3762119365,0
4225,Jump Shot,Jump Shot,143,20200727,33.6923,192,352,-118.0778,0,1,0,2002-03,0,40,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/12/2003,LAL @ DEN,DEN,4210,16075,65,95.35,1,,26,4,2,5,1,2,7,0.9999994776,5.2238931E-7,0
4226,Jump Shot,Jump Shot,200,20200727,34.0423,-154,2,-118.4238,7,2,0,2002-03,27,15,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,02/12/2003,LAL @ DEN,DEN,4211,16075,65,95.35,447,,26,4,1,4,5,3,7,0.5584761624,0.4415238376,0
4227,Driving Dunk Shot,Dunk,216,20200727,34.0443,0,0,-118.2698,5,2,0,2002-03,47,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/12/2003,LAL @ DEN,DEN,4213,16075,65,95.35,347,,5,2,1,2,6,5,7,0.2146433301,0.7853566699,1
4228,Jump Shot,Jump Shot,373,20200727,33.8813,-191,163,-118.4608,4,3,0,2002-03,43,25,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/12/2003,LAL @ DEN,DEN,4225,16075,65,95.35,283,,26,4,2,3,1,2,7,0.6237880635,0.3762119365,0
4261,Jump Shot,Jump Shot,39,20200743,34.0583,-138,-14,-118.4078,5,1,0,2002-03,39,13,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,02/14/2003,LAL vs. SAS,SAS,4235,15148,69,93.48,339,,26,4,1,4,5,3,6,0.4533895862,0.5466104138,1
4262,Jump Shot,Jump Shot,118,20200743,33.9673,-163,77,-118.4328,9,2,0,2002-03,10,18,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/14/2003,LAL vs. SAS,SAS,4242,15148,69,93.48,550,,26,4,1,4,5,1,6,0.5307511316,0.4692488684,0
4263,Jump Shot,Jump Shot,179,20200743,33.9703,166,74,-118.1038,3,2,0,2002-03,2,18,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/14/2003,LAL vs. SAS,SAS,4245,15148,69,93.48,182,,26,4,1,6,5,1,6,0.5307511316,0.4692488684,0
4264,Jump Shot,Jump Shot,285,20200743,33.8803,97,164,-118.1728,5,3,0,2002-03,42,19,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/14/2003,LAL vs. SAS,SAS,4250,15148,69,93.48,342,,26,4,1,5,5,1,6,0.5034009034,0.4965990966,0
4265,Jump Shot,Jump Shot,292,20200743,33.8553,-59,189,-118.3288,4,3,0,2002-03,44,19,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/14/2003,LAL vs. SAS,SAS,4252,15148,69,93.48,284,,26,4,1,2,5,1,6,0.5034009034,0.4965990966,0
4266,Layup Shot,Layup,309,20200743,34.0443,0,0,-118.2698,3,3,0,2002-03,12,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/14/2003,LAL vs. SAS,SAS,4254,15148,69,93.48,192,,27,5,1,2,6,5,6,0.2450912981,0.7549087019,1
4267,Layup Shot,Layup,426,20200743,34.0443,0,0,-118.2698,6,4,0,2002-03,27,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/14/2003,LAL vs. SAS,SAS,4263,15148,69,93.48,387,,27,5,1,2,6,5,6,0.2450912981,0.7549087019,1
4268,Layup Shot,Layup,432,20200743,34.0443,0,0,-118.2698,5,4,0,2002-03,23,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/14/2003,LAL vs. SAS,SAS,4264,15148,69,93.48,323,,27,5,1,2,6,5,6,0.2450912981,0.7549087019,1
4269,Jump Shot,Jump Shot,484,20200743,33.7893,21,255,-118.2488,0,4,0,2002-03,54,25,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/14/2003,LAL vs. SAS,SAS,4268,15148,69,93.48,54,,26,4,2,2,1,2,6,0.6612189736,0.3387810264,0
4297,Jump Shot,Jump Shot,9,20200757,33.9073,130,137,-118.1398,10,1,0,2002-03,55,18,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/16/2003,LAL vs. NYK,NYK,4270,16055,73,97.09,655,,26,4,1,5,5,1,23,0.4712412012,0.5287587988,1
4298,Driving Layup Shot,Layup,185,20200757,34.0443,0,0,-118.2698,2,2,0,2002-03,58,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/16/2003,LAL vs. NYK,NYK,4282,16055,73,97.09,178,,12,5,1,2,6,5,23,0.2154471681,0.7845528319,1
4299,Jump Shot,Jump Shot,195,20200757,33.9243,66,120,-118.2038,1,2,0,2002-03,34,13,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,02/16/2003,LAL vs. NYK,NYK,4283,16055,73,97.09,94,,26,4,1,2,3,3,23,0.4404247066,0.5595752934,1
4300,Jump Shot,Jump Shot,330,20200757,33.8323,-6,212,-118.2758,0,3,0,2002-03,21,21,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/16/2003,LAL vs. NYK,NYK,4291,16055,73,97.09,21,,26,4,1,2,5,1,23,0.4624531394,0.5375468606,1
4325,Jump Shot,Jump Shot,31,20200769,33.8913,-117,153,-118.3868,8,1,0,2002-03,14,19,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4304,14918,67,93.58,494,,26,4,1,3,5,1,5,0.5126535862,0.4873464138,0
4326,Jump Shot,Jump Shot,52,20200769,34.0573,156,-13,-118.1138,5,1,0,2002-03,16,15,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4306,14918,67,93.58,316,,26,4,1,6,5,3,5,0.6098142611,0.3901857389,0
4327,Jump Shot,Jump Shot,100,20200769,34.0603,-179,-16,-118.4488,0,1,0,2002-03,45,17,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4309,14918,67,93.58,45,,26,4,1,4,5,1,5,0.5897376273,0.4102623727,0
4328,Jump Shot,Jump Shot,127,20200769,33.9723,-148,72,-118.4178,10,2,0,2002-03,19,16,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4310,14918,67,93.58,619,,26,4,1,4,5,1,5,0.6590267527,0.3409732473,0
4329,Jump Shot,Jump Shot,143,20200769,34.0143,-95,30,-118.3648,8,2,0,2002-03,31,9,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4313,14918,67,93.58,511,,26,4,1,4,5,3,5,0.4462474365,0.5537525635,1
4330,Jump Shot,Jump Shot,151,20200769,33.9443,133,100,-118.1368,7,2,0,2002-03,53,16,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4314,14918,67,93.58,473,,26,4,1,5,5,1,5,0.6590267527,0.3409732473,0
4331,Jump Shot,Jump Shot,198,20200769,34.0423,167,2,-118.1028,3,2,0,2002-03,26,16,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4315,14918,67,93.58,206,,26,4,1,6,5,1,5,0.6590267527,0.3409732473,0
4332,Jump Shot,Jump Shot,303,20200769,33.8043,94,240,-118.1758,3,3,0,2002-03,6,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4321,14918,67,93.58,186,,26,4,2,5,1,2,5,0.6683337244,0.3316662756,0
4333,Jump Shot,Jump Shot,357,20200769,33.7913,-23,253,-118.2928,9,4,0,2002-03,38,25,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4324,14918,67,93.58,578,,26,4,2,2,1,2,5,0.6683337244,0.3316662756,0
4334,Jump Shot,Jump Shot,410,20200769,33.8453,100,199,-118.1698,4,4,0,2002-03,29,22,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4325,14918,67,93.58,269,,26,4,1,5,5,1,5,0.5700361553,0.4299638447,0
4335,Jump Shot,Jump Shot,431,20200769,33.8423,-52,202,-118.3218,2,4,0,2002-03,20,20,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4328,14918,67,93.58,140,,26,4,1,2,5,1,5,0.5086113278,0.4913886722,0
4336,Jump Shot,Jump Shot,438,20200769,33.8293,164,215,-118.1058,1,4,0,2002-03,7,27,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4329,14918,67,93.58,67,,26,4,2,5,1,2,5,0.7931993444,0.2068006556,0
4337,Jump Shot,Jump Shot,467,20200769,33.8713,-102,173,-118.3718,4,5,0,2002-03,44,20,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4332,14918,67,93.58,284,,26,4,1,3,5,1,5,0.5086113278,0.4913886722,0
4338,Jump Shot,Jump Shot,568,20200769,33.8883,108,156,-118.1618,0,6,0,2002-03,52,18,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/18/2003,LAL vs. HOU,HOU,4337,14918,67,93.58,52,,26,4,1,5,5,1,5,0.539940354,0.460059646,0
4363,Jump Shot,Jump Shot,31,20200774,33.9293,161,115,-118.1088,7,1,0,2002-03,41,19,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/19/2003,LAL @ UTA,UTA,4342,15923,69,93.98,461,,26,4,1,6,5,1,2,0.467787019,0.532212981,1
4364,Jump Shot,Jump Shot,56,20200774,33.8603,-145,184,-118.4148,5,1,0,2002-03,14,23,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/19/2003,LAL @ UTA,UTA,4344,15923,69,93.98,314,,26,4,1,3,5,1,2,0.5911454217,0.4088545783,0
4365,Jump Shot,Jump Shot,184,20200774,33.9393,195,105,-118.0748,2,2,0,2002-03,13,22,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/19/2003,LAL @ UTA,UTA,4352,15923,69,93.98,133,,26,4,1,6,5,1,2,0.5260558279,0.4739441721,0
4366,Jump Shot,Jump Shot,212,20200774,33.8123,-90,232,-118.3598,0,2,0,2002-03,10,24,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/19/2003,LAL @ UTA,UTA,4355,15923,69,93.98,10,,26,4,2,3,1,2,2,0.5905657737,0.4094342263,0
4367,Jump Shot,Jump Shot,427,20200774,34.0183,-184,26,-118.4538,1,4,0,2002-03,26,18,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/19/2003,LAL @ UTA,UTA,4366,15923,69,93.98,86,,26,4,1,4,5,1,2,0.4949472767,0.5050527233,1
4393,Jump Shot,Jump Shot,22,20200790,33.9343,-61,110,-118.3308,9,1,0,2002-03,1,12,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,02/21/2003,LAL vs. POR,POR,4371,17262,67,98.32,541,,26,4,1,2,3,3,1,0.4203386613,0.5796613387,1
4394,Jump Shot,Jump Shot,43,20200790,34.0723,187,-28,-118.0828,6,1,0,2002-03,43,18,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/21/2003,LAL vs. POR,POR,4372,17262,67,98.32,403,,26,4,1,6,5,1,1,0.4020676594,0.5979323406,1
4395,Jump Shot,Jump Shot,86,20200790,33.9453,-128,99,-118.3978,1,1,0,2002-03,36,16,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/21/2003,LAL vs. POR,POR,4376,17262,67,98.32,96,,26,4,1,3,5,1,1,0.5224372771,0.4775627229,0
4396,Jump Shot,Jump Shot,190,20200790,33.9993,163,45,-118.1068,3,2,0,2002-03,16,16,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/21/2003,LAL vs. POR,POR,4384,17262,67,98.32,196,,26,4,1,6,5,1,1,0.5224372771,0.4775627229,0
4397,Jump Shot,Jump Shot,211,20200790,33.9393,-133,105,-118.4028,1,2,0,2002-03,3,16,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/21/2003,LAL vs. POR,POR,4387,17262,67,98.32,63,,26,4,1,3,5,1,1,0.5224372771,0.4775627229,0
4398,Jump Shot,Jump Shot,267,20200790,33.8423,-154,202,-118.4238,6,3,0,2002-03,31,25,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/21/2003,LAL vs. POR,POR,4389,17262,67,98.32,391,,26,4,2,3,1,2,1,0.5597407705,0.4402592295,0
4399,Jump Shot,Jump Shot,335,20200790,33.8863,-16,158,-118.2858,0,3,0,2002-03,33,15,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,02/21/2003,LAL vs. POR,POR,4390,17262,67,98.32,33,,26,4,1,2,5,3,1,0.490961985,0.509038015,1
4429,Jump Shot,Jump Shot,108,20200806,33.8073,136,237,-118.1338,0,1,0,2002-03,32,27,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/23/2003,LAL vs. SEA,SEA,4406,15404,72,91.14,32,,26,4,2,5,1,2,13,0.7842826975,0.2157173025,0
4430,Driving Finger Roll Shot,Layup,127,20200806,34.0443,0,0,-118.2698,10,2,0,2002-03,47,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/23/2003,LAL vs. SEA,SEA,4407,15404,72,91.14,647,,7,5,1,2,6,5,13,0.2334030138,0.7665969862,1
4431,Slam Dunk Shot,Dunk,148,20200806,34.0443,0,0,-118.2698,8,2,0,2002-03,49,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/23/2003,LAL vs. SEA,SEA,4409,15404,72,91.14,529,,47,2,1,2,6,5,13,0.2334030138,0.7665969862,1
4432,Driving Layup Shot,Layup,159,20200806,34.0443,0,0,-118.2698,7,2,0,2002-03,55,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/23/2003,LAL vs. SEA,SEA,4410,15404,72,91.14,475,,12,5,1,2,6,5,13,0.2334030138,0.7665969862,1
4433,Jump Shot,Jump Shot,373,20200806,33.8893,62,155,-118.2078,0,3,0,2002-03,51,16,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/23/2003,LAL vs. SEA,SEA,4424,15404,72,91.14,51,,26,4,1,5,5,1,13,0.6510636492,0.3489363508,0
4458,Jump Shot,Jump Shot,6,20200820,34.0453,172,-1,-118.0978,11,1,0,2002-03,20,17,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/25/2003,LAL vs. LAC,LAC,4434,15070,71,95.99,680,,26,4,1,6,5,1,4,0.5729216071,0.4270783929,0
4459,Tip Shot,Tip Shot,344,20200820,34.0443,0,0,-118.2698,0,3,0,2002-03,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/25/2003,LAL vs. LAC,LAC,4452,15070,71,95.99,1,,50,6,1,2,6,5,4,0.2510712064,0.7489287936,1
4479,Jump Shot,Jump Shot,8,20200833,33.7963,-43,248,-118.3128,11,1,0,2002-03,9,25,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,02/27/2003,LAL vs. DET,DET,4460,15399,71,94.68,669,,26,4,2,2,1,2,16,0.6502630092,0.3497369908,0
4480,Reverse Layup Shot,Layup,239,20200833,34.0443,0,0,-118.2698,9,3,0,2002-03,41,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/27/2003,LAL vs. DET,DET,4470,15399,71,94.68,581,,34,5,1,2,6,5,16,0.2377868844,0.7622131156,1
4481,Jump Shot,Jump Shot,371,20200833,34.0293,186,15,-118.0838,5,4,0,2002-03,23,18,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,02/27/2003,LAL vs. DET,DET,4480,15399,71,94.68,323,,26,4,1,6,5,1,16,0.5147092664,0.4852907336,0
4507,Driving Dunk Shot,Dunk,258,20200842,34.0443,0,0,-118.2698,9,3,0,2002-03,58,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,02/28/2003,LAL @ SEA,SEA,4496,14932,70,92.43,598,,5,2,1,2,6,5,13,0.2507099524,0.7492900476,1
4508,Jump Shot,Jump Shot,378,20200842,34.0363,74,8,-118.1958,9,4,0,2002-03,59,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,02/28/2003,LAL @ SEA,SEA,4503,14932,70,92.43,599,,26,4,1,2,3,5,13,0.4171747273,0.5828252727,1
4530,Jump Shot,Jump Shot,83,20200880,33.8843,-108,160,-118.3778,3,1,0,2002-03,17,19,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,03/05/2003,LAL vs. IND,IND,4512,15382,71,95.31,197,,26,4,1,3,5,1,12,0.4856774864,0.5143225136,1
4531,Reverse Layup Shot,Layup,196,20200880,34.0443,0,0,-118.2698,3,2,0,2002-03,36,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,03/05/2003,LAL vs. IND,IND,4518,15382,71,95.31,216,,34,5,1,2,6,5,12,0.2389679854,0.7610320146,1
4532,Jump Shot,Jump Shot,220,20200880,33.7963,31,248,-118.2388,2,2,0,2002-03,43,24,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,03/05/2003,LAL vs. IND,IND,4519,15382,71,95.31,163,,26,4,2,2,1,2,12,0.606315521,0.393684479,0
4533,Jump Shot,Jump Shot,295,20200880,34.0013,151,43,-118.1188,9,3,0,2002-03,37,15,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,03/05/2003,LAL vs. IND,IND,4522,15382,71,95.31,577,,26,4,1,6,5,3,12,0.5902963212,0.4097036788,0
4534,Jump Shot,Jump Shot,356,20200880,33.9903,182,54,-118.0878,3,3,0,2002-03,19,18,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,03/05/2003,LAL vs. IND,IND,4525,15382,71,95.31,199,,26,4,1,6,5,1,12,0.5125015787,0.4874984213,0
4553,Turnaround Jump Shot,Jump Shot,45,20200890,34.0323,-128,12,-118.3978,5,1,0,2002-03,56,12,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,03/07/2003,LAL vs. MIN,MIN,4537,17028,68,94.73,356,,55,4,1,4,5,3,11,0.3316320884,0.6683679116,1
4554,Jump Shot,Jump Shot,226,20200890,33.9753,-29,69,-118.2988,0,2,0,2002-03,57,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,03/07/2003,LAL vs. MIN,MIN,4546,17028,68,94.73,57,,26,4,1,2,3,5,11,0.3342498737,0.6657501263,1
